143.91,35,35,35,35,4.16755741705582,3.90197505167956,3.61901976770231,0,"[Truck] Mooi River Truck stop","[Truck] Mooi River Truck stop","[Truck] Mooi River Truck stop","[Truck] Mooi River Truck stop"
144.42,30,30,30,30,4.18212884562725,3.91654648025099,3.63359119627374,0,"Mpofana Licensing and Testing . Turn LEFT to Engen Filling station","Mpofana Licensing and Testing . Turn LEFT to Engen Filling station","Mpofana Licensing and Testing . Turn LEFT to Engen Filling station","Mpofana Licensing and Testing . Turn LEFT to Engen Filling station"
144.58,0,0,0,0,4.18746217896059,3.92187981358432,3.63892452960708,0,"Turn LEFT to Mooi 1-Stop.  Engen Filling Station. Refuel Stop.","Turn LEFT to Mooi 1-Stop.  Engen Filling Station. Refuel Stop.","Turn LEFT to Mooi 1-Stop.  Engen Filling Station. Refuel Stop.","Turn LEFT to Mooi 1-Stop.  Engen Filling Station. Refuel Stop."
144.58,0,0,0,0,4.18746217896059,3.92187981358432,3.63892452960708,0,"For refueling you have [Time added: 10 minutes]","For refueling you have [Time added: 15 minutes]","For refueling you have [Time added: 15 minutes]","For refueling you have [Time added: 20 minutes]"
144.58,30,30,30,30,4.35412884562725,4.17187981358432,3.88892452960708,0,"After refueling return to main road and continue in the same direction as before.","After refueling return to main road and continue in the same direction as before.","After refueling return to main road and continue in the same direction as before.","After refueling return to main road and continue in the same direction as before."
144.6,35,40,45,50,4.35479551229392,4.17254648025099,3.88959119627374,0,"[Rest area Class 3]Mooi 1-Stop.","[Rest area Class 3]Mooi 1-Stop.","[Rest area Class 3]Mooi 1-Stop.","[Rest area Class 3]Mooi 1-Stop."
146.12,35,35,35,35,4.39822408372249,4.21054648025099,3.92336897405152,0,"Traffic Circle - Leave circle at 2nd exit","Traffic Circle - Leave circle at 2nd exit","Traffic Circle - Leave circle at 2nd exit","Traffic Circle - Leave circle at 2nd exit"
146.55,36,41,47,52,4.4105097980082,4.2228321945367,3.93565468833723,0,"R103 Estcourt 29.","R103 Estcourt 29.","R103 Estcourt 29.","R103 Estcourt 29."
147.45,39,44,49,52,4.4355097980082,4.24478341404889,3.95480362450745,0,"(N3) [Toll Route] [Highway] 146.  START of REGULARITY.  Be careful of uneven road surface.","(N3) [Toll Route] [Highway] 146.  START of REGULARITY.  Be careful of uneven road surface.","(N3) [Toll Route] [Highway] 146.  START of REGULARITY.  Be careful of uneven road surface.","(N3) [Toll Route] [Highway] 146.  START of REGULARITY.  Be careful of uneven road surface."
151.77,45,53,62,70,4.54627902877744,4.34296523223071,4.04296688981357,0,"Farm road to left","Farm road to left","Farm road to left","Farm road to left"
159.55,39,45,52,58,4.71916791766632,4.4897576850609,4.16845076078131,0,"Tree.  Be careful of uneven road surface.","Tree.  Be careful of uneven road surface.","Tree.  Be careful of uneven road surface.","Tree.  Be careful of uneven road surface."
169.28,30,35,40,45,4.9686550971535,4.70597990728312,4.3555661453967,0," Landfill site 700m.  Be carful of speed bumps, rumble strips and freeroaming animals.  START of OPEN SECTION"," Landfill site 700m.  Be carful of speed bumps, rumble strips and freeroaming animals.  START of OPEN SECTION"," Landfill site 700m.  Be carful of speed bumps, rumble strips and freeroaming animals.  START of OPEN SECTION"," Landfill site 700m.  Be carful of speed bumps, rumble strips and freeroaming animals.  START of OPEN SECTION"
171.07,30,30,30,30,5.02832176382017,4.75712276442598,4.4003161453967,0,"T-Junction. STOP. ( on road ) TURN RIGHT.","T-Junction. STOP. ( on road ) TURN RIGHT.","T-Junction. STOP. ( on road ) TURN RIGHT.","T-Junction. STOP. ( on road ) TURN RIGHT."
171.41,46,55,64,72,5.03965509715351,4.76845609775931,4.41164947873003,0,"End of drainage channel.","End of drainage channel.","End of drainage channel.","End of drainage channel."
172.83,30,35,40,45,5.0705246623709,4.7942742795775,4.43383697873003,0,"60 speed limit. Beware of speed bumps.","60 speed limit. Beware of speed bumps.","60 speed limit. Beware of speed bumps.","60 speed limit. Beware of speed bumps."
174.9,0,0,0,0,5.1395246623709,4.85341713672035,4.48558697873003,0,"Shell service station. Stop and refuel.","Shell service station. Stop and refuel.","Shell service station. Stop and refuel.","Shell service station. Stop and refuel."
174.9,0,0,0,0,5.1395246623709,4.85341713672035,4.48558697873003,0,"For refueling you have [Time added: 10 minutes]","For refueling you have [Time added: 15 minutes]","For refueling you have [Time added: 15 minutes]","For refueling you have [Time added: 20 minutes]"
174.9,30,30,30,30,5.30619132903756,5.10341713672035,4.73558697873003,0,"After refueling continue in the same direction as before.","After refueling continue in the same direction as before.","After refueling continue in the same direction as before.","After refueling continue in the same direction as before."
175.59,30,30,30,30,5.32919132903756,5.12641713672035,4.75858697873003,0,"Traffic light TURN RIGHT into Conner street.","Traffic light TURN RIGHT into Conner street.","Traffic light TURN RIGHT into Conner street.","Traffic light TURN RIGHT into Conner street."
